371		554536		6.29195		300		0		0
372		555647		6.30455		300		0		0
373		557015		6.32007		300		0		0
374		558598		6.33803		300		0		0
375		559631		6.34975		300		0		0
376		561805		6.37442		300		0		0
377		563157		6.38976		300		0		0
378		563910		6.3983		300		0		0
379		565003		6.41071		300		0		0
380		565843		6.42024		300		0		0
381		566782		6.43089		300		0		0
382		567770		6.44211		300		0		0
383		568747		6.45319		300		0		0
384		570114		6.46869		300		0		0
385		571085		6.47972		300		0		0
386		572277		6.49324		300		0		0
387		573428		6.5063		300		0		0
388		574041		6.51325		300		0		0
389		574793		6.52179		300		0		0
390		575870		6.53401		300		0		0
391		577654		6.55425		300		0		0
392		578670		6.56578		300		0		0
393		580025		6.58115		300		0		0
394		581041		6.59268		300		0		0
395		582550		6.60981		300		0		0
396		583574		6.62141		300		0		0
397		584241		6.62899		300		0		0
398		585147		6.63927		300		0		0
399		586360		6.65303		300		0		0
400		587563		6.66668		300		0		0
401		588519		6.67753		300		0		0
402		589280		6.68616		300		0		0
403		589750		6.69149		300		0		0
404		590728		6.70259		300		0		0
405		591965		6.71663		300		0		0
406		593130		6.72985		300		0		0
407		594120		6.74107		300		0		0
408		594962		6.75063		300		0		0
409		596386		6.76679		300		0		0
410		598140		6.78669		300		0		0
411		599886		6.80651		300		0		0
412		601171		6.82108		300		0		0
413		602307		6.83397		300		0		0
414		602307		6.83397		300		0		0
415		602925		6.84098		300		0		0
416		603136		6.84338		300		0		0
417		604628		6.86031		300		0		0
418		606452		6.881		300		0		0
419		607143		6.88884		300		0		0
420		607101		6.88836		300		0		0
421		609494		6.91551		300		0		0
422		611409		6.93724		300		0		0
423		610832		6.93069		300		0		0
424		611638		6.93985		300		0		0
425		614605		6.97351		300		0		0
426		615795		6.98701		300		0		0
427		614846		6.97624		300		0		0
428		615997		6.9893		300		0		0
429		618562		7.01841		300		0		0
430		619844		7.03295		300		0		0
431		621769		7.05479		300		0		0
432		622637		7.06465		300		0		0
433		622925		7.06791		300		0		0
434		625112		7.09272		300		0		0
435		627797		7.12319		300		0		0
436		629276		7.13997		300		0		0
437		629511		7.14264		300		0		0
438		630583		7.1548		300		0		0
439		632349		7.17484		300		0		0
440		634250		7.19641		300		0		0
441		635915		7.2153		300		0		0
442		637465		7.23289		300		0		0
